conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/aadf267e-08f0-4bf3-ae4a-f1670b8e9e5d,tecnologías para energía renovable marina,released,knowledge,sector-specific,,"Las diversas tecnologías utilizadas para llevar la energía renovable marina a un nivel superior, como turbinas eólicas, undimotrices y mareomotrices, tecnología fotovoltaica flotante, generadores hidrocráticos y conversión de la energía térmica de los océanos (CETO).
	",http://data.europa.eu/esco/isced-f/0713,electricidad y energía
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ab0deac2-b872-45c8-ad65-657938d2fe79,utilizar energía solar para sistemas termales de agua caliente y calefacción,released,skill/competence,sector-specific,manejar sistemas termales solares | calentar agua con energía solar | adoptar sistemas termales solares | adoptar sistemas de energía solar térmica,"Uso de sistemas de colectores solares tubulares para generar y almacenar agua caliente potable y calefacción, y su contribución al rendimiento energético.
	",http://data.europa.eu/esco/skill/8bf9699c-f964-4e4b-ac3d-55aface09cbc,manejar equipos de producción o distribución de energía
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc,sistemas de refrigeración domésticos,released,knowledge,sector-specific,,"Los sistemas de refrigeración modernos y tradicionales, como el aire acondicionado, la ventilación o la refrigeración por radiación, y sus principios de ahorro de energía.
	",http://data.europa.eu/esco/isced-f/0713,electricidad y energía
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ae6d655d-bbce-4701-ba04-d687cfa90eda,salvaguardar la biodiversidad,released,skill/competence,sector-specific,,"Proteger la biodiversidad entre los animales, las plantas y los microorganismos adoptando medidas ecológicamente sostenibles, como la preservación de los hábitats naturales y la naturaleza.
	",http://data.europa.eu/esco/skill/d168d98c-b7bb-4b9a-b1dc-eac008af4df3 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,implantar planes de acción para la biodiversidad | cumplir las leyes y normas sobre protección medioambiental
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/aeb400b6-d38c-45cc-9252-3c6983c614bb,realizar estudios de campo ecológicos,released,skill/competence,sector-specific,,Realizar estudios de campo para recopilar información sobre las cifras y la distribución de organismos.,http://data.europa.eu/esco/skill/7eafec38-621a-4b6e-9298-bfe70ec0b253,realizar estudios académicos o de mercado
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/afdcb380-ef9f-4785-b877-cc551f035034,agronomía,released,knowledge,cross-sector,,El estudio de la combinación de la producción agrícola y la protección y regeneración del entorno natural. Incluye los principios y métodos de selección crítica y los métodos de aplicación adecuados para la sostenibilidad en la agricultura.,http://data.europa.eu/esco/isced-f/0811,producción agrícola y ganadera
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/affb720b-98e7-4ae6-b833-b12e94fa8987,hidroponía,released,knowledge,sector-specific,,"El cultivo de plantas sin utilizar suelo y empleando soluciones de sustancias minerales.
   ",http://data.europa.eu/esco/isced-f/0812,horticultura
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/b013ae1f-5efc-42b5-8dab-8a8add39bbd8,hacer cumplir la normativa sobre el almacenamiento de combustible,released,skill/competence,sector-specific,aplicar la normativa sobre el almacenamiento de combustible | ejecutar la normativa sobre el almacenamiento de combustible,"Hacer cumplir la normativa sobre almacenamiento de combustible, de conformidad con las políticas y reglamentaciones gubernamentales y medioambientales.",http://data.europa.eu/esco/skill/802deca0-b880-4d1a-b366-e13b27621baf,cumplir los procedimientos operativos
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/b115cabc-c030-45b2-ac8e-922d45716183,conversión de biomasa,released,knowledge,sector-specific,transformación de biomasa | procesamiento de biomasa,"Proceso de conversión mediante el cual el material biológico se convierte en calor mediante combustión o biocarburante a través de métodos químicos, térmicos y bioquímicos.",http://data.europa.eu/esco/skill/e9ff446f-6a8a-4e35-a611-176508964be3 | http://data.europa.eu/esco/skill/609d6bb4-db16-4578-87fc-57b11a701cc2 | http://data.europa.eu/esco/isced-f/0512,combustibles alternativos | bioeconomía | bioquímica
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/b13e0689-636d-42d0-86c3-df9d6f85a882,supervisar sistemas de gestión ambiental,released,skill/competence,cross-sector,desarrollar sistemas de gestión ambiental | implementar los sistemas de gestión ambiental | aplicar los sistemas de gestión ambiental,Desarrollar y aplicar un sistema de gestión ambiental.,http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,adoptar vías para reducir el impacto negativo del consumo | cumplir las leyes y normas sobre protección medioambiental
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/b1b118c4-3291-484e-b64d-6d51fd5da8b3,ingeniería ambiental,released,knowledge,cross-sector,,"La aplicación de teorías y principios científicos y de ingeniería destinados a mejorar el medio ambiente y la sostenibilidad, por ejemplo, satisfacer las necesidades higiénicas de habitabilidad (como el aire, el agua y el terreno) para los seres humanos y otros organismos, la rehabilitación medioambiental en caso de contaminación, el desarrollo sostenible de energía y la mejora de la gestión de residuos y los métodos de reducción de residuos.",http://data.europa.eu/esco/isced-f/0712,tecnología de protección del medio ambiente
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/b21072bc-7c50-4ec7-a822-5233e9363b53,riesgos de contaminación de los productos para la alimentación animal,released,knowledge,sector-specific,riesgos de contaminación de los piensos,Riesgos de contaminación y deterioro relacionados con los piensos. Prevención y reacción.,http://data.europa.eu/esco/isced-f/0811,producción agrícola y ganadera
